,fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,density,pH,sulphates,alcohol,quality,tow,best_quality
1927,13.4,0.27,0.62,2.6,0.082,6.0,1.0002,3.16,0.67,9.7,6,1,1
1928,10.7,0.46,0.39,2.0,0.061,7.0,0.9981,3.18,0.62,9.5,5,1,0
1929,10.2,0.36,0.64,2.9,0.122,10.0,0.998,3.23,0.66,12.5,6,1,1
1930,10.2,0.36,0.64,2.9,0.122,10.0,0.998,3.23,0.66,12.5,6,1,1
1931,8.0,0.58,0.28,3.2,0.066,21.0,0.9973,3.22,0.54,9.4,6,1,1
1932,8.4,0.56,0.08,2.1,0.105,16.0,0.9958,3.13,0.52,11.0,5,1,0
1933,7.9,0.65,0.01,2.5,0.078,17.0,0.9963,3.34,0.74,11.7,7,1,1
1934,11.9,0.695,0.53,3.4,0.128,7.0,0.9992,3.17,0.84,12.2,7,1,1
1935,8.9,0.43,0.45,1.9,0.052,6.0,0.9948,3.35,0.7,12.5,6,1,1
1936,7.8,0.43,0.32,2.8,0.08,29.0,0.9974,3.31,0.64,10.3,5,1,0
1937,12.4,0.49,0.58,3.0,0.103,28.0,1.0008,3.16,1.0,11.5,6,1,1
1938,12.5,0.28,0.54,2.3,0.082,12.0,0.9997,3.11,1.36,9.8,7,1,1
1939,12.2,0.34,0.5,2.4,0.066,10.0,1.0,3.12,1.18,9.2,6,1,1
1940,10.6,0.42,0.48,2.7,0.065,5.0,0.9972,3.21,0.87,11.3,6,1,1
1941,10.9,0.39,0.47,1.8,0.118,6.0,0.9982,3.3,0.75,9.8,6,1,1
1942,10.9,0.39,0.47,1.8,0.118,6.0,0.9982,3.3,0.75,9.8,6,1,1
1943,11.9,0.57,0.5,2.6,0.082,6.0,1.0006,3.12,0.78,10.7,6,1,1
1944,7.0,0.685,0.0,1.9,0.067,40.0,0.9979,3.6,0.81,9.9,5,1,0
1945,6.6,0.815,0.02,2.7,0.072,17.0,0.9955,3.58,0.89,12.3,7,1,1
1946,13.8,0.49,0.67,3.0,0.093,6.0,0.9986,3.02,0.93,12.0,6,1,1
1947,9.6,0.56,0.31,2.8,0.089,15.0,0.9979,3.11,0.92,10.0,6,1,1
1948,9.1,0.785,0.0,2.6,0.093,11.0,0.9994,3.36,0.86,9.4,6,1,1
1949,10.7,0.67,0.22,2.7,0.107,17.0,1.0004,3.28,0.98,9.9,6,1,1
1950,9.1,0.795,0.0,2.6,0.096,11.0,0.9994,3.35,0.83,9.4,6,1,1
1951,7.7,0.665,0.0,2.4,0.09,8.0,0.9974,3.27,0.73,9.3,5,1,0
1952,13.5,0.53,0.79,4.8,0.12,23.0,1.0018,3.18,0.77,13.0,5,1,0
1953,6.1,0.21,0.4,1.4,0.066,40.5,0.9912,3.25,0.59,11.9,6,1,1
1954,6.7,0.75,0.01,2.4,0.078,17.0,0.9955,3.55,0.61,12.8,6,1,1
1955,11.5,0.41,0.52,3.0,0.08,29.0,1.0001,3.26,0.88,11.0,5,1,0
1956,10.5,0.42,0.66,2.95,0.116,12.0,0.997,3.24,0.75,11.7,7,1,1
1957,11.9,0.43,0.66,3.1,0.109,10.0,1.0,3.15,0.85,10.4,7,1,1
1958,12.6,0.38,0.66,2.6,0.088,10.0,1.001,3.17,0.68,9.8,6,1,1
1959,8.2,0.7,0.23,2.0,0.099,14.0,0.9973,3.19,0.7,9.4,5,1,0
1960,8.6,0.45,0.31,2.6,0.086,21.0,0.9982,3.37,0.91,9.9,6,1,1
1961,11.9,0.58,0.66,2.5,0.072,6.0,0.9992,3.05,0.56,10.0,5,1,0
1962,12.5,0.46,0.63,2.0,0.071,6.0,0.9988,2.99,0.87,10.2,5,1,0
1963,12.8,0.615,0.66,5.8,0.083,7.0,1.0022,3.07,0.73,10.0,7,1,1
1964,10.0,0.42,0.5,3.4,0.107,7.0,0.9979,3.26,0.93,11.8,6,1,1
1965,12.8,0.615,0.66,5.8,0.083,7.0,1.0022,3.07,0.73,10.0,7,1,1
1966,10.4,0.575,0.61,2.6,0.076,11.0,1.0,3.16,0.69,9.0,5,1,0
1967,10.3,0.34,0.52,2.8,0.159,15.0,0.9998,3.18,0.64,9.4,5,1,0
1968,9.4,0.27,0.53,2.4,0.074,6.0,0.9962,3.2,1.13,12.0,7,1,1
1969,6.9,0.765,0.02,2.3,0.063,35.0,0.9975,3.57,0.78,9.9,5,1,0
1970,7.9,0.24,0.4,1.6,0.056,11.0,0.9967,3.32,0.87,8.7,6,1,1
1971,9.1,0.28,0.48,1.8,0.067,26.0,0.9967,3.32,1.04,10.6,6,1,1
1972,7.4,0.55,0.22,2.2,0.106,12.0,0.9959,3.05,0.63,9.2,5,1,0
1973,14.0,0.41,0.63,3.8,0.089,6.0,1.0014,3.01,0.81,10.8,6,1,1
1974,11.5,0.54,0.71,4.4,0.124,6.0,0.9984,3.01,0.83,11.8,7,1,1
1975,11.5,0.45,0.5,3.0,0.078,19.0,1.0003,3.26,1.11,11.0,6,1,1
1976,9.4,0.27,0.53,2.4,0.074,6.0,0.9962,3.2,1.13,12.0,7,1,1
1977,11.4,0.625,0.66,6.2,0.088,6.0,0.9988,3.11,0.99,13.3,6,1,1
1978,8.3,0.42,0.38,2.5,0.094,24.0,0.9979,3.31,0.7,10.8,6,1,1
1979,8.3,0.26,0.42,2.0,0.08,11.0,0.9974,3.21,0.8,9.4,6,1,1
1980,13.7,0.415,0.68,2.9,0.085,17.0,1.0014,3.06,0.8,10.0,6,1,1
1981,8.3,0.26,0.42,2.0,0.08,11.0,0.9974,3.21,0.8,9.4,6,1,1
1982,8.3,0.26,0.42,2.0,0.08,11.0,0.9974,3.21,0.8,9.4,6,1,1
1983,7.7,0.51,0.28,2.1,0.087,23.0,0.998,3.42,0.74,9.2,5,1,0
1984,7.4,0.63,0.07,2.4,0.09,11.0,0.9979,3.43,0.76,9.7,6,1,1
1985,7.8,0.54,0.26,2.0,0.088,23.0,0.9981,3.41,0.74,9.2,6,1,1
1986,8.3,0.66,0.15,1.9,0.079,17.0,0.9972,3.31,0.54,9.6,6,1,1
1987,7.8,0.46,0.26,1.9,0.088,23.0,0.9981,3.43,0.74,9.2,6,1,1
1988,9.6,0.38,0.31,2.5,0.096,16.0,0.9982,3.19,0.7,10.0,7,1,1
1989,5.6,0.85,0.05,1.4,0.045,12.0,0.9924,3.56,0.82,12.9,8,1,1
1990,13.7,0.415,0.68,2.9,0.085,17.0,1.0014,3.06,0.8,10.0,6,1,1
1991,9.5,0.37,0.52,2.0,0.082,6.0,0.998,3.18,0.51,9.5,5,1,0
1992,8.4,0.665,0.61,2.0,0.112,13.0,0.997,3.16,0.54,9.1,5,1,0
1993,12.7,0.6,0.65,2.3,0.063,6.0,0.9997,3.03,0.57,9.9,5,1,0
1994,12.0,0.37,0.76,4.2,0.066,7.0,1.0004,3.22,0.6,13.0,7,1,1
1995,6.6,0.735,0.02,7.9,0.122,68.0,0.9994,3.47,0.53,9.9,5,1,0
1996,11.5,0.59,0.59,2.6,0.087,13.0,0.9988,3.18,0.65,11.0,6,1,1
1997,11.5,0.59,0.59,2.6,0.087,13.0,0.9988,3.18,0.65,11.0,6,1,1
1998,8.7,0.765,0.22,2.3,0.064,9.0,0.9963,3.1,0.55,9.4,5,1,0
1999,6.6,0.735,0.02,7.9,0.122,68.0,0.9994,3.47,0.53,9.9,5,1,0
2000,7.7,0.26,0.3,1.7,0.059,20.0,0.9949,3.29,0.47,10.8,6,1,1
2001,12.2,0.48,0.54,2.6,0.085,19.0,1.0,3.1,0.61,10.5,6,1,1
2002,11.4,0.6,0.49,2.7,0.085,10.0,0.9994,3.15,0.63,10.5,6,1,1
2003,7.7,0.69,0.05,2.7,0.075,15.0,0.9974,3.26,0.61,9.1,5,1,0
2004,8.7,0.31,0.46,1.4,0.059,11.0,0.9966,3.36,0.76,10.1,6,1,1
2005,9.8,0.44,0.47,2.5,0.063,9.0,0.9981,3.24,0.65,10.8,6,1,1
2006,12.0,0.39,0.66,3.0,0.093,12.0,0.9996,3.18,0.63,10.8,7,1,1
2007,10.4,0.34,0.58,3.7,0.174,6.0,0.997,3.19,0.7,11.3,6,1,1
2008,12.5,0.46,0.49,4.5,0.07,26.0,0.9981,3.05,0.57,9.6,4,1,0
2009,9.0,0.43,0.34,2.5,0.08,26.0,0.9987,3.38,0.62,9.5,6,1,1
2010,9.1,0.45,0.35,2.4,0.08,23.0,0.9987,3.38,0.62,9.5,5,1,0
2011,7.1,0.735,0.16,1.9,0.1,15.0,0.9966,3.27,0.64,9.3,5,1,0
2012,9.9,0.4,0.53,6.7,0.097,6.0,0.9986,3.27,0.82,11.7,7,1,1
2013,8.8,0.52,0.34,2.7,0.087,24.0,0.9982,3.26,0.61,9.5,5,1,0
2014,8.6,0.725,0.24,6.6,0.117,31.0,1.0014,3.32,1.07,9.3,5,1,0
2015,10.6,0.48,0.64,2.2,0.111,6.0,0.997,3.26,0.66,11.7,6,1,1
2016,7.0,0.58,0.12,1.9,0.091,34.0,0.9956,3.44,0.48,10.5,5,1,0
2017,11.9,0.38,0.51,2.0,0.121,7.0,0.9996,3.24,0.76,10.4,6,1,1
2018,6.8,0.77,0.0,1.8,0.066,34.0,0.9976,3.62,0.68,9.9,5,1,0
2019,9.5,0.56,0.33,2.4,0.089,35.0,0.9972,3.28,0.73,11.8,7,1,1
2020,6.6,0.84,0.03,2.3,0.059,32.0,0.9952,3.52,0.56,12.3,7,1,1
2021,7.7,0.96,0.2,2.0,0.047,15.0,0.9955,3.36,0.44,10.9,5,1,0
2022,10.5,0.24,0.47,2.1,0.066,6.0,0.9978,3.15,0.9,11.0,7,1,1
2023,7.7,0.96,0.2,2.0,0.047,15.0,0.9955,3.36,0.44,10.9,5,1,0
2024,6.6,0.84,0.03,2.3,0.059,32.0,0.9952,3.52,0.56,12.3,7,1,1
2025,6.4,0.67,0.08,2.1,0.045,19.0,0.9949,3.49,0.49,11.4,6,1,1
2026,9.5,0.78,0.22,1.9,0.077,6.0,0.9988,3.26,0.56,10.6,6,1,1
2027,9.1,0.52,0.33,1.3,0.07,9.0,0.9978,3.24,0.6,9.3,5,1,0
2028,12.8,0.84,0.63,2.4,0.088,13.0,0.9997,3.1,0.6,10.4,6,1,1
2029,10.5,0.24,0.47,2.1,0.066,6.0,0.9978,3.15,0.9,11.0,7,1,1
2030,7.8,0.55,0.35,2.2,0.074,21.0,0.9974,3.25,0.56,9.2,5,1,0
2031,11.9,0.37,0.69,2.3,0.078,12.0,0.9958,3.0,0.65,12.8,6,1,1
2032,12.3,0.39,0.63,2.3,0.091,6.0,1.0004,3.16,0.49,9.5,5,1,0
2033,10.4,0.41,0.55,3.2,0.076,22.0,0.9996,3.15,0.89,9.9,6,1,1
2034,12.3,0.39,0.63,2.3,0.091,6.0,1.0004,3.16,0.49,9.5,5,1,0
2035,8.0,0.67,0.3,2.0,0.06,38.0,0.9958,3.26,0.56,10.2,6,1,1
2036,11.1,0.45,0.73,3.2,0.066,6.0,0.9986,3.17,0.66,11.2,6,1,1
2037,10.4,0.41,0.55,3.2,0.076,22.0,0.9996,3.15,0.89,9.9,6,1,1
2038,7.0,0.62,0.18,1.5,0.062,7.0,0.9951,3.08,0.6,9.3,5,1,0
2039,12.6,0.31,0.72,2.2,0.072,6.0,0.9987,2.88,0.82,9.8,8,1,1
2040,11.9,0.4,0.65,2.15,0.068,7.0,0.9988,3.06,0.68,11.3,6,1,1
2041,15.6,0.685,0.76,3.7,0.1,6.0,1.0032,2.95,0.68,11.2,7,1,1
2042,10.0,0.44,0.49,2.7,0.077,11.0,0.9963,3.23,0.63,11.6,7,1,1
2043,5.3,0.57,0.01,1.7,0.054,5.0,0.9934,3.57,0.84,12.5,7,1,1
2044,9.5,0.735,0.1,2.1,0.079,6.0,0.9986,3.23,0.56,10.1,6,1,1
2045,12.5,0.38,0.6,2.6,0.081,31.0,0.9996,3.1,0.73,10.5,5,1,0
2046,9.3,0.48,0.29,2.1,0.127,6.0,0.9968,3.22,0.72,11.2,5,1,0
2047,8.6,0.53,0.22,2.0,0.1,7.0,0.9967,3.2,0.56,10.2,6,1,1
2048,11.9,0.39,0.69,2.8,0.095,17.0,0.9994,3.1,0.61,10.8,6,1,1
2049,11.9,0.39,0.69,2.8,0.095,17.0,0.9994,3.1,0.61,10.8,6,1,1
2050,8.4,0.37,0.53,1.8,0.413,9.0,0.9979,3.06,1.06,9.1,6,1,1
2051,6.8,0.56,0.03,1.7,0.084,18.0,0.9968,3.44,0.63,10.0,6,1,1
2052,10.4,0.33,0.63,2.8,0.084,5.0,0.9998,3.26,0.74,11.2,7,1,1
2053,7.0,0.23,0.4,1.6,0.063,21.0,0.9952,3.5,0.63,11.1,5,1,0
2054,11.3,0.62,0.67,5.2,0.086,6.0,0.9988,3.22,0.69,13.4,8,1,1
2055,8.9,0.59,0.39,2.3,0.095,5.0,0.9986,3.37,0.58,10.3,5,1,0
2056,9.2,0.63,0.21,2.7,0.097,29.0,0.9988,3.28,0.58,9.6,5,1,0
2057,10.4,0.33,0.63,2.8,0.084,5.0,0.9998,3.26,0.74,11.2,7,1,1
2058,11.6,0.58,0.66,2.2,0.074,10.0,1.0008,3.25,0.57,9.0,3,1,0
2059,9.2,0.43,0.52,2.3,0.083,14.0,0.9976,3.35,0.61,11.3,6,1,1
2060,8.3,0.615,0.22,2.6,0.087,6.0,0.9982,3.26,0.61,9.3,5,1,0
2061,11.0,0.26,0.68,2.55,0.085,10.0,0.997,3.18,0.61,11.8,5,1,0
2062,8.1,0.66,0.7,2.2,0.098,25.0,0.9972,3.08,0.53,9.0,5,1,0
2063,11.5,0.315,0.54,2.1,0.084,5.0,0.9987,2.98,0.7,9.2,6,1,1
2064,10.0,0.29,0.4,2.9,0.098,10.0,1.0006,3.48,0.91,9.7,5,1,0
2065,10.3,0.5,0.42,2.0,0.069,21.0,0.9982,3.16,0.72,11.5,6,1,1
2066,8.8,0.46,0.45,2.6,0.065,7.0,0.9947,3.32,0.79,14.0,6,1,1
2067,11.4,0.36,0.69,2.1,0.09,6.0,1.0,3.17,0.62,9.2,6,1,1
2068,8.7,0.82,0.02,1.2,0.07,36.0,0.9952,3.2,0.58,9.8,5,1,0
2069,13.0,0.32,0.65,2.6,0.093,15.0,0.9996,3.05,0.61,10.6,5,1,0
2070,9.6,0.54,0.42,2.4,0.081,25.0,0.997,3.2,0.71,11.4,6,1,1
2071,12.5,0.37,0.55,2.6,0.083,25.0,0.9995,3.15,0.82,10.4,6,1,1
2072,9.9,0.35,0.55,2.1,0.062,5.0,0.9971,3.26,0.79,10.6,5,1,0
2073,10.5,0.28,0.51,1.7,0.08,10.0,0.9982,3.2,0.89,9.4,6,1,1
2074,9.6,0.68,0.24,2.2,0.087,5.0,0.9988,3.14,0.6,10.2,5,1,0
2075,9.3,0.27,0.41,2.0,0.091,6.0,0.998,3.28,0.7,9.7,5,1,0
2076,10.4,0.24,0.49,1.8,0.075,6.0,0.9977,3.18,1.06,11.0,6,1,1
2077,9.6,0.68,0.24,2.2,0.087,5.0,0.9988,3.14,0.6,10.2,5,1,0
2078,9.4,0.685,0.11,2.7,0.077,6.0,0.9984,3.19,0.7,10.1,6,1,1
2079,10.6,0.28,0.39,15.5,0.069,6.0,1.0026,3.12,0.66,9.2,5,1,0
2080,9.4,0.3,0.56,2.8,0.08,6.0,0.9964,3.15,0.92,11.7,8,1,1
2081,10.6,0.36,0.59,2.2,0.152,6.0,0.9986,3.04,1.05,9.4,5,1,0
2082,10.6,0.36,0.6,2.2,0.152,7.0,0.9986,3.04,1.06,9.4,5,1,0
2083,10.6,0.44,0.68,4.1,0.114,6.0,0.997,3.06,0.66,13.4,6,1,1
2084,10.2,0.67,0.39,1.9,0.054,6.0,0.9976,3.17,0.47,10.0,5,1,0
2085,10.2,0.67,0.39,1.9,0.054,6.0,0.9976,3.17,0.47,10.0,5,1,0
2086,10.2,0.645,0.36,1.8,0.053,5.0,0.9982,3.17,0.42,10.0,6,1,1
2087,11.6,0.32,0.55,2.8,0.081,35.0,1.0002,3.32,0.92,10.8,7,1,1
2088,9.3,0.39,0.4,2.6,0.073,10.0,0.9984,3.34,0.75,10.2,6,1,1
2089,9.3,0.775,0.27,2.8,0.078,24.0,0.9984,3.31,0.67,10.6,6,1,1
2090,9.2,0.41,0.5,2.5,0.055,12.0,0.9952,3.34,0.79,13.3,7,1,1
2091,8.9,0.4,0.51,2.6,0.052,13.0,0.995,3.32,0.9,13.4,7,1,1
2092,8.7,0.69,0.31,3.0,0.086,23.0,1.0002,3.48,0.74,11.6,6,1,1
2093,6.5,0.39,0.23,8.3,0.051,28.0,0.9952,3.44,0.55,12.1,6,1,1
2094,10.7,0.35,0.53,2.6,0.07,5.0,0.9972,3.15,0.65,11.0,8,1,1
2095,7.8,0.52,0.25,1.9,0.081,14.0,0.9984,3.43,0.65,9.0,6,1,1
2096,7.2,0.34,0.32,2.5,0.09,43.0,0.9966,3.32,0.79,11.1,5,1,0
2097,10.7,0.35,0.53,2.6,0.07,5.0,0.9972,3.15,0.65,11.0,8,1,1
2098,8.7,0.69,0.31,3.0,0.086,23.0,1.0002,3.48,0.74,11.6,6,1,1
2099,7.8,0.52,0.25,1.9,0.081,14.0,0.9984,3.43,0.65,9.0,6,1,1
2100,10.4,0.44,0.73,6.55,0.074,38.0,0.999,3.17,0.85,12.0,7,1,1
2101,10.4,0.44,0.73,6.55,0.074,38.0,0.999,3.17,0.85,12.0,7,1,1
2102,10.5,0.26,0.47,1.9,0.078,6.0,0.9976,3.18,1.04,10.9,7,1,1
2103,10.5,0.24,0.42,1.8,0.077,6.0,0.9976,3.21,1.05,10.8,7,1,1
2104,10.2,0.49,0.63,2.9,0.072,10.0,0.9968,3.16,0.78,12.5,7,1,1
2105,10.4,0.24,0.46,1.8,0.075,6.0,0.9976,3.25,1.02,10.8,7,1,1
2106,11.2,0.67,0.55,2.3,0.084,6.0,1.0,3.17,0.71,9.5,6,1,1
2107,10.0,0.59,0.31,2.2,0.09,26.0,0.9994,3.18,0.63,10.2,6,1,1
2108,13.3,0.29,0.75,2.8,0.084,23.0,0.9986,3.04,0.68,11.4,7,1,1
2109,12.4,0.42,0.49,4.6,0.073,19.0,0.9978,3.02,0.61,9.5,5,1,0
2110,10.0,0.59,0.31,2.2,0.09,26.0,0.9994,3.18,0.63,10.2,6,1,1
2111,10.7,0.4,0.48,2.1,0.125,15.0,0.998,3.03,0.81,9.7,6,1,1
2112,10.5,0.51,0.64,2.4,0.107,6.0,0.9973,3.09,0.66,11.8,7,1,1
2113,10.5,0.51,0.64,2.4,0.107,6.0,0.9973,3.09,0.66,11.8,7,1,1
2114,8.5,0.655,0.49,6.1,0.122,34.0,1.001,3.31,1.14,9.3,5,1,0
2115,12.5,0.6,0.49,4.3,0.1,5.0,1.001,3.25,0.74,11.9,6,1,1
2116,10.4,0.61,0.49,2.1,0.2,5.0,0.9994,3.16,0.63,8.4,3,1,0
2117,10.9,0.21,0.49,2.8,0.088,11.0,0.9972,3.22,0.68,11.7,6,1,1
2118,7.3,0.365,0.49,2.5,0.088,39.0,0.9966,3.36,0.78,11.0,5,1,0
2119,9.8,0.25,0.49,2.7,0.088,15.0,0.9982,3.42,0.9,10.0,6,1,1
2120,7.6,0.41,0.49,2.0,0.088,16.0,0.998,3.48,0.64,9.1,5,1,0
2121,8.2,0.39,0.49,2.3,0.099,47.0,0.9979,3.38,0.99,9.8,5,1,0
2122,9.3,0.4,0.49,2.5,0.085,38.0,0.9978,3.22,0.55,9.4,5,1,0
2123,9.2,0.43,0.49,2.4,0.086,23.0,0.9976,3.23,0.64,9.5,5,1,0
2124,10.4,0.64,0.24,2.8,0.105,29.0,0.9998,3.24,0.67,9.9,5,1,0
2125,7.3,0.365,0.49,2.5,0.088,39.0,0.9966,3.36,0.78,11.0,5,1,0
2126,7.0,0.38,0.49,2.5,0.097,33.0,0.9962,3.39,0.77,11.4,6,1,1
2127,8.2,0.42,0.49,2.6,0.084,32.0,0.9988,3.34,0.75,8.7,6,1,1
2128,9.9,0.63,0.24,2.4,0.077,6.0,0.9974,3.09,0.57,9.4,5,1,0
2129,9.1,0.22,0.24,2.1,0.078,1.0,0.999,3.41,0.87,10.3,6,1,1
2130,11.9,0.38,0.49,2.7,0.098,12.0,1.0004,3.16,0.61,10.3,5,1,0
2131,11.9,0.38,0.49,2.7,0.098,12.0,1.0004,3.16,0.61,10.3,5,1,0
2132,10.3,0.27,0.24,2.1,0.072,15.0,0.9956,3.22,0.66,12.8,6,1,1
2133,10.0,0.48,0.24,2.7,0.102,13.0,1.0,3.28,0.56,10.0,6,1,1
2134,9.1,0.22,0.24,2.1,0.078,1.0,0.999,3.41,0.87,10.3,6,1,1
2135,9.9,0.63,0.24,2.4,0.077,6.0,0.9974,3.09,0.57,9.4,5,1,0
2136,8.1,0.825,0.24,2.1,0.084,5.0,0.9972,3.37,0.77,10.7,6,1,1
2137,12.9,0.35,0.49,5.8,0.066,5.0,1.0014,3.2,0.66,12.0,7,1,1
2138,11.2,0.5,0.74,5.15,0.1,5.0,0.9996,3.22,0.62,11.2,5,1,0
2139,9.2,0.59,0.24,3.3,0.101,20.0,0.9988,3.26,0.67,9.6,5,1,0
2140,9.5,0.46,0.49,6.3,0.064,5.0,0.9988,3.21,0.73,11.0,6,1,1
2141,9.3,0.715,0.24,2.1,0.07,5.0,0.9966,3.12,0.59,9.9,5,1,0
2142,11.2,0.66,0.24,2.5,0.085,16.0,0.9993,3.06,0.72,11.0,6,1,1
2143,14.3,0.31,0.74,1.8,0.075,6.0,1.0008,2.86,0.79,8.4,6,1,1
2144,9.1,0.47,0.49,2.6,0.094,38.0,0.9982,3.08,0.59,9.1,5,1,0
2145,7.5,0.55,0.24,2.0,0.078,10.0,0.9983,3.45,0.78,9.5,6,1,1
2146,10.6,0.31,0.49,2.5,0.067,6.0,0.9987,3.26,0.86,10.7,6,1,1
2147,12.4,0.35,0.49,2.6,0.079,27.0,0.9994,3.12,0.75,10.4,6,1,1
2148,9.0,0.53,0.49,1.9,0.171,6.0,0.9975,3.27,0.61,9.4,6,1,1
2149,6.8,0.51,0.01,2.1,0.074,9.0,0.9958,3.33,0.56,9.5,6,1,1
2150,9.4,0.43,0.24,2.8,0.092,14.0,0.998,3.19,0.73,10.0,6,1,1
2151,9.5,0.46,0.24,2.7,0.092,14.0,0.998,3.12,0.74,10.0,6,1,1
2152,5.0,1.04,0.24,1.6,0.05,32.0,0.9934,3.74,0.62,11.5,5,1,0
2153,15.5,0.645,0.49,4.2,0.095,10.0,1.00315,2.92,0.74,11.1,5,1,0
2154,15.5,0.645,0.49,4.2,0.095,10.0,1.00315,2.92,0.74,11.1,5,1,0
2155,10.9,0.53,0.49,4.6,0.118,10.0,1.0002,3.07,0.56,11.7,6,1,1
2156,15.6,0.645,0.49,4.2,0.095,10.0,1.00315,2.92,0.74,11.1,5,1,0
2157,10.9,0.53,0.49,4.6,0.118,10.0,1.0002,3.07,0.56,11.7,6,1,1
2158,13.0,0.47,0.49,4.3,0.085,6.0,1.0021,3.3,0.68,12.7,6,1,1
2159,12.7,0.6,0.49,2.8,0.075,5.0,0.9994,3.14,0.57,11.4,5,1,0
2160,9.0,0.44,0.49,2.4,0.078,26.0,0.9978,3.23,0.58,9.2,5,1,0
2161,9.0,0.54,0.49,2.9,0.094,41.0,0.9982,3.08,0.61,9.2,5,1,0
2162,7.6,0.29,0.49,2.7,0.092,25.0,0.9971,3.31,0.61,10.1,6,1,1
2163,13.0,0.47,0.49,4.3,0.085,6.0,1.0021,3.3,0.68,12.7,6,1,1
2164,12.7,0.6,0.49,2.8,0.075,5.0,0.9994,3.14,0.57,11.4,5,1,0
2165,8.7,0.7,0.24,2.5,0.226,5.0,0.9991,3.32,0.6,9.0,6,1,1
2166,8.7,0.7,0.24,2.5,0.226,5.0,0.9991,3.32,0.6,9.0,6,1,1
2167,9.8,0.5,0.49,2.6,0.25,5.0,0.999,3.31,0.79,10.7,6,1,1
2168,6.2,0.36,0.24,2.2,0.095,19.0,0.9946,3.57,0.57,11.7,6,1,1
2169,11.5,0.35,0.49,3.3,0.07,10.0,1.0003,3.32,0.91,11.0,6,1,1
2170,6.2,0.36,0.24,2.2,0.095,19.0,0.9946,3.57,0.57,11.7,6,1,1
2171,10.2,0.24,0.49,2.4,0.075,10.0,0.9978,3.14,0.61,10.4,5,1,0
2172,10.5,0.59,0.49,2.1,0.07,14.0,0.9991,3.3,0.56,9.6,4,1,0
2173,10.6,0.34,0.49,3.2,0.078,20.0,0.9992,3.19,0.7,10.0,6,1,1
2174,12.3,0.27,0.49,3.1,0.079,28.0,0.9993,3.2,0.8,10.2,6,1,1
2175,9.9,0.5,0.24,2.3,0.103,6.0,0.9978,3.34,0.52,10.0,4,1,0
2176,8.8,0.44,0.49,2.8,0.083,18.0,0.9982,3.3,0.6,9.5,5,1,0
2177,8.8,0.47,0.49,2.9,0.085,17.0,0.9982,3.29,0.6,9.8,5,1,0
2178,10.6,0.31,0.49,2.2,0.063,18.0,0.9976,3.14,0.51,9.8,6,1,1
2179,12.3,0.5,0.49,2.2,0.089,5.0,1.0002,3.19,0.44,9.6,5,1,0
2180,12.3,0.5,0.49,2.2,0.089,5.0,1.0002,3.19,0.44,9.6,5,1,0
2181,11.7,0.49,0.49,2.2,0.083,5.0,1.0,3.19,0.43,9.2,5,1,0
2182,12.0,0.28,0.49,1.9,0.074,10.0,0.9976,2.98,0.66,9.9,7,1,1
2183,11.8,0.33,0.49,3.4,0.093,54.0,1.0002,3.3,0.76,10.7,7,1,1
2184,7.6,0.51,0.24,2.4,0.091,8.0,0.998,3.47,0.66,9.6,6,1,1
2185,11.1,0.31,0.49,2.7,0.094,16.0,0.9986,3.12,1.02,10.6,7,1,1
2186,7.3,0.73,0.24,1.9,0.108,18.0,0.9967,3.26,0.59,9.3,5,1,0
2187,5.0,0.42,0.24,2.0,0.06,19.0,0.9917,3.72,0.74,14.0,8,1,1
2188,10.2,0.29,0.49,2.6,0.059,5.0,0.9976,3.05,0.74,10.5,7,1,1
2189,9.0,0.45,0.49,2.6,0.084,21.0,0.9987,3.35,0.57,9.7,5,1,0
2190,6.6,0.39,0.49,1.7,0.07,23.0,0.9922,3.12,0.5,11.5,6,1,1
2191,9.0,0.45,0.49,2.6,0.084,21.0,0.9987,3.35,0.57,9.7,5,1,0
2192,9.9,0.49,0.58,3.5,0.094,9.0,1.0004,3.29,0.58,9.0,5,1,0
2193,7.9,0.72,0.17,2.6,0.096,20.0,0.9978,3.4,0.53,9.5,5,1,0
2194,8.9,0.595,0.41,7.9,0.086,30.0,0.9998,3.27,0.57,9.3,5,1,0
2195,12.4,0.4,0.51,2.0,0.059,6.0,0.9994,3.04,0.6,9.3,6,1,1
2196,11.9,0.58,0.58,1.9,0.071,5.0,0.998,3.09,0.63,10.0,6,1,1
2197,8.5,0.585,0.18,2.1,0.078,5.0,0.9967,3.2,0.48,9.8,6,1,1
2198,12.7,0.59,0.45,2.3,0.082,11.0,1.0,3.0,0.7,9.3,6,1,1
2199,8.2,0.915,0.27,2.1,0.088,7.0,0.9962,3.26,0.47,10.0,4,1,0
2200,13.2,0.46,0.52,2.2,0.071,12.0,1.0006,3.1,0.56,9.0,6,1,1
2201,7.7,0.835,0.0,2.6,0.081,6.0,0.9975,3.3,0.52,9.3,5,1,0
2202,13.2,0.46,0.52,2.2,0.071,12.0,1.0006,3.1,0.56,9.0,6,1,1
2203,8.3,0.58,0.13,2.9,0.096,14.0,0.9984,3.17,0.62,9.1,6,1,1
2204,8.3,0.6,0.13,2.6,0.085,6.0,0.9984,3.31,0.59,9.2,6,1,1
2205,9.4,0.41,0.48,4.6,0.072,10.0,0.9973,3.34,0.79,12.2,7,1,1
